entry	hap_id	prototype	family	contig	start0	end0	strand	query_length	query_coverage	identity	mapq	eligible
HIFI032097D_2	HIFI032097D#2	WHR1	WHR1	HIFI032097D#2#h2tg000077l_0_0:609524-5764255_rc	3552990	3563261	+	10272	1.0	0.9992211838006231	60	1
HIFI032097D_2	HIFI032097D#2	CYP21A1P	CYP21	HIFI032097D#2#h2tg000077l_0_0:609524-5764255_rc	3587448	3590722	+	3274	1.0	0.9771480804387569	0	1
HIFI032097D_2	HIFI032097D#2	CYP21A1P	CYP21	HIFI032097D#2#h2tg000077l_0_0:609524-5764255_rc	3613936	3617210	+	3274	1.0	0.9771480804387569	0	1
HIFI032097D_2	HIFI032097D#2	CYP21A2	CYP21	HIFI032097D#2#h2tg000077l_0_0:609524-5764255_rc	3587493	3590722	+	3230	1.0	0.9981424148606811	0	1
HIFI032097D_2	HIFI032097D#2	CYP21A2	CYP21	HIFI032097D#2#h2tg000077l_0_0:609524-5764255_rc	3613981	3617210	+	3230	1.0	0.9981424148606811	0	1
HIFI032097D_2	HIFI032097D#2	TNXA	TNX	HIFI032097D#2#h2tg000077l_0_0:609524-5764255_rc	3590232	3594955	-	4604	1.0	0.9703640982218459	6	1
HIFI032097D_2	HIFI032097D#2	TNXA	TNX	HIFI032097D#2#h2tg000077l_0_0:609524-5764255_rc	3616720	3621443	-	4604	1.0	0.9701524132091448	0	1
HIFI032097D_2	HIFI032097D#2	TNXB	TNX	HIFI032097D#2#h2tg000077l_0_0:609524-5764255_rc	3616718	3684880	-	68186	1.0	0.998856338523797	60	1
HIFI032097D_2	HIFI032097D#2	WHR1B	WHR1	HIFI032097D#2#h2tg000077l_0_0:609524-5764255_rc	3595201	3595719	+	518	1.0	0.9980694980694981	60	1
HIFI032097D_2	HIFI032097D#2	WHR1B	WHR1	HIFI032097D#2#h2tg000077l_0_0:609524-5764255_rc	3562346	3562864	+	518	1.0	0.9942084942084942	0	1
HIFI032103D_1	HIFI032103D#1	WHR1	WHR1	HIFI032103D#1#h1tg000059l_0_0:611631-3016887_rc	815095	825366	+	10272	1.0	0.9997079439252337	60	1
HIFI032103D_1	HIFI032103D#1	CYP21A1P	CYP21	HIFI032103D#1#h1tg000059l_0_0:611631-3016887_rc	849554	852827	+	3274	1.0	0.9978619425778864	60	1
HIFI032103D_1	HIFI032103D#1	CYP21A1P	CYP21	HIFI032103D#1#h1tg000059l_0_0:611631-3016887_rc	875915	879189	+	3274	1.0	0.9780621572212066	0	1
HIFI032103D_1	HIFI032103D#1	CYP21A2	CYP21	HIFI032103D#1#h1tg000059l_0_0:611631-3016887_rc	875960	879189	+	3230	1.0	0.9972136222910216	60	1
HIFI032103D_1	HIFI032103D#1	CYP21A2	CYP21	HIFI032103D#1#h1tg000059l_0_0:611631-3016887_rc	849599	852827	+	3230	1.0	0.9774552192711551	0	1
HIFI032103D_1	HIFI032103D#1	TNXA	TNX	HIFI032103D#1#h1tg000059l_0_0:611631-3016887_rc	852337	856941	-	4604	1.0	0.9978279756733276	60	1
HIFI032103D_1	HIFI032103D#1	TNXA	TNX	HIFI032103D#1#h1tg000059l_0_0:611631-3016887_rc	878699	883422	-	4604	1.0	0.9701524132091448	0	1
HIFI032103D_1	HIFI032103D#1	TNXB	TNX	HIFI032103D#1#h1tg000059l_0_0:611631-3016887_rc	878697	946888	-	68186	1.0	0.9988564894225271	60	1
HIFI032103D_1	HIFI032103D#1	WHR1B	WHR1	HIFI032103D#1#h1tg000059l_0_0:611631-3016887_rc	857187	857705	+	518	1.0	0.9961389961389961	43	1
HIFI032103D_1	HIFI032103D#1	WHR1B	WHR1	HIFI032103D#1#h1tg000059l_0_0:611631-3016887_rc	824451	824969	+	518	1.0	0.9942084942084942	0	1
HIFI032103D_2	HIFI032103D#2	WHR1	WHR1	HIFI032103D#2#h2tg000045l_0_0:303195-5607722	3618789	3629052	+	10272	1.0	0.9980531490314416	60	1
HIFI032103D_2	HIFI032103D#2	CYP21A1P	CYP21	HIFI032103D#2#h2tg000045l_0_0:303195-5607722	3653241	3656515	+	3274	1.0	0.9969456322541234	60	1
HIFI032103D_2	HIFI032103D#2	CYP21A1P	CYP21	HIFI032103D#2#h2tg000045l_0_0:303195-5607722	3679608	3682883	+	3274	1.0	0.977459640572647	0	1
HIFI032103D_2	HIFI032103D#2	CYP21A2	CYP21	HIFI032103D#2#h2tg000045l_0_0:303195-5607722	3679653	3682883	+	3230	1.0	0.9975232198142415	60	1
HIFI032103D_2	HIFI032103D#2	CYP21A2	CYP21	HIFI032103D#2#h2tg000045l_0_0:303195-5607722	3653291	3656515	+	3230	0.9984520123839009	0.9786575935663471	0	1
HIFI032103D_2	HIFI032103D#2	TNXA	TNX	HIFI032103D#2#h2tg000045l_0_0:303195-5607722	3656025	3660629	-	4604	1.0	0.996524761077324	53	1
HIFI032103D_2	HIFI032103D#2	TNXA	TNX	HIFI032103D#2#h2tg000045l_0_0:303195-5607722	3682393	3687116	-	4604	1.0	0.9693056731583404	0	1
HIFI032103D_2	HIFI032103D#2	TNXB	TNX	HIFI032103D#2#h2tg000045l_0_0:303195-5607722	3682391	3750576	-	68186	1.0	0.9990028740688603	60	1
HIFI032103D_2	HIFI032103D#2	WHR1B	WHR1	HIFI032103D#2#h2tg000045l_0_0:303195-5607722	3660875	3661393	+	518	1.0	0.9961389961389961	60	1
HIFI032103D_2	HIFI032103D#2	WHR1B	WHR1	HIFI032103D#2#h2tg000045l_0_0:303195-5607722	3628140	3628655	+	518	1.0	0.9884169884169884	0	1
HIFI032161D_1	HIFI032161D#1	WHR1	WHR1	HIFI032161D#1#h1tg000029l_0_0:607863-5752234_rc	3564073	3574345	+	10272	1.0	0.9991239170641487	60	1
HIFI032161D_1	HIFI032161D#1	CYP21A1P	CYP21	HIFI032161D#1#h1tg000029l_0_0:607863-5752234_rc	3598535	3601809	+	3274	1.0	0.998167379352474	60	1
HIFI032161D_1	HIFI032161D#1	CYP21A1P	CYP21	HIFI032161D#1#h1tg000029l_0_0:607863-5752234_rc	3631270	3634541	+	3274	1.0	0.9780621572212066	0	1
HIFI032161D_1	HIFI032161D#1	CYP21A2	CYP21	HIFI032161D#1#h1tg000029l_0_0:607863-5752234_rc	3631315	3634541	+	3230	1.0	0.9962848297213622	60	1
HIFI032161D_1	HIFI032161D#1	CYP21A2	CYP21	HIFI032161D#1#h1tg000029l_0_0:607863-5752234_rc	3598585	3601809	+	3230	0.9984520123839009	0.9780389730900093	0	1
HIFI032161D_1	HIFI032161D#1	TNXA	TNX	HIFI032161D#1#h1tg000029l_0_0:607863-5752234_rc	3601319	3605923	-	4604	1.0	0.998262380538662	60	1
HIFI032161D_1	HIFI032161D#1	TNXA	TNX	HIFI032161D#1#h1tg000029l_0_0:607863-5752234_rc	3634051	3638774	-	4604	1.0	0.9688823031329382	0	1
HIFI032161D_1	HIFI032161D#1	TNXB	TNX	HIFI032161D#1#h1tg000029l_0_0:607863-5752234_rc	3634049	3702231	-	68186	1.0	0.9986951677222613	60	1
HIFI032161D_1	HIFI032161D#1	WHR1B	WHR1	HIFI032161D#1#h1tg000029l_0_0:607863-5752234_rc	3606169	3606687	+	518	1.0	0.9980694980694981	60	1
HIFI032161D_1	HIFI032161D#1	WHR1B	WHR1	HIFI032161D#1#h1tg000029l_0_0:607863-5752234_rc	3573430	3573948	+	518	1.0	0.9942084942084942	0	1
HIFI032161D_2	HIFI032161D#2	WHR1	WHR1	HIFI032161D#2#h2tg000024l_0_0:611651-5758120_rc	3560773	3571045	+	10272	1.0	0.9991239170641487	60	1
HIFI032161D_2	HIFI032161D#2	CYP21A1P	CYP21	HIFI032161D#2#h2tg000024l_0_0:611651-5758120_rc	3595235	3598509	+	3274	1.0	0.998167379352474	60	1
HIFI032161D_2	HIFI032161D#2	CYP21A1P	CYP21	HIFI032161D#2#h2tg000024l_0_0:611651-5758120_rc	3627970	3631242	+	3274	1.0	0.9777642400243679	0	1
HIFI032161D_2	HIFI032161D#2	CYP21A2	CYP21	HIFI032161D#2#h2tg000024l_0_0:611651-5758120_rc	3628015	3631242	+	3230	1.0	0.996594427244582	60	1
HIFI032161D_2	HIFI032161D#2	CYP21A2	CYP21	HIFI032161D#2#h2tg000024l_0_0:611651-5758120_rc	3595285	3598509	+	3230	0.9984520123839009	0.9780389730900093	0	1
HIFI032161D_2	HIFI032161D#2	TNXA	TNX	HIFI032161D#2#h2tg000024l_0_0:611651-5758120_rc	3598019	3602623	-	4604	1.0	0.9980451781059948	60	1
HIFI032161D_2	HIFI032161D#2	TNXA	TNX	HIFI032161D#2#h2tg000024l_0_0:611651-5758120_rc	3630752	3635475	-	4604	1.0	0.9693056731583404	0	1
HIFI032161D_2	HIFI032161D#2	TNXB	TNX	HIFI032161D#2#h2tg000024l_0_0:611651-5758120_rc	3630750	3698932	-	68186	1.0	0.9986511846117757	60	1
HIFI032161D_2	HIFI032161D#2	WHR1B	WHR1	HIFI032161D#2#h2tg000024l_0_0:611651-5758120_rc	3602869	3603387	+	518	1.0	0.9980694980694981	60	1
HIFI032161D_2	HIFI032161D#2	WHR1B	WHR1	HIFI032161D#2#h2tg000024l_0_0:611651-5758120_rc	3570130	3570648	+	518	1.0	0.9942084942084942	0	1
HIFI032164D_1	HIFI032164D#1	WHR1	WHR1	HIFI032164D#1#h1tg000126l_0_0:607871-5767484_rc	3558487	3568758	+	10272	1.0	0.9998052959501558	17	1
HIFI032164D_1	HIFI032164D#1	WHR1	WHR1	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	192188	202461	+	10272	1.0	0.9990266692622153	0	1
HIFI032164D_1	HIFI032164D#1	CYP21A1P	CYP21	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	259388	262662	+	3274	1.0	0.998167379352474	0	1
HIFI032164D_1	HIFI032164D#1	CYP21A1P	CYP21	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	226650	229924	+	3274	1.0	0.998167379352474	0	1
HIFI032164D_1	HIFI032164D#1	CYP21A1P	CYP21	HIFI032164D#1#h1tg000126l_0_0:607871-5767484_rc	3592946	3596219	+	3274	1.0	0.9978619425778864	0	1
HIFI032164D_1	HIFI032164D#1	CYP21A1P	CYP21	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	292123	295395	+	3274	1.0	0.9777642400243679	0	1
HIFI032164D_1	HIFI032164D#1	CYP21A1P	CYP21	HIFI032164D#1#h1tg000126l_0_0:607871-5767484_rc	3619307	3622581	+	3274	1.0	0.9771480804387569	0	1
HIFI032164D_1	HIFI032164D#1	CYP21A2	CYP21	HIFI032164D#1#h1tg000126l_0_0:607871-5767484_rc	3619352	3622581	+	3230	1.0	0.9981424148606811	30	1
HIFI032164D_1	HIFI032164D#1	CYP21A2	CYP21	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	292168	295395	+	3230	1.0	0.9962848297213622	0	1
HIFI032164D_1	HIFI032164D#1	CYP21A2	CYP21	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	226700	229924	+	3230	0.9984520123839009	0.9780389730900093	0	1
HIFI032164D_1	HIFI032164D#1	CYP21A2	CYP21	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	259438	262662	+	3230	0.9984520123839009	0.9780389730900093	0	1
HIFI032164D_1	HIFI032164D#1	CYP21A2	CYP21	HIFI032164D#1#h1tg000126l_0_0:607871-5767484_rc	3592991	3596219	+	3230	1.0	0.9774552192711551	0	1
HIFI032164D_1	HIFI032164D#1	TNXA	TNX	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	229434	234038	-	4604	1.0	0.9978279756733276	0	1
HIFI032164D_1	HIFI032164D#1	TNXA	TNX	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	262172	266776	-	4604	1.0	0.9978279756733276	0	1
HIFI032164D_1	HIFI032164D#1	TNXA	TNX	HIFI032164D#1#h1tg000126l_0_0:607871-5767484_rc	3595729	3600333	-	4604	1.0	0.9978279756733276	0	1
HIFI032164D_1	HIFI032164D#1	TNXA	TNX	HIFI032164D#1#h1tg000126l_0_0:607871-5767484_rc	3622091	3626814	-	4604	1.0	0.9695173581710415	0	1
HIFI032164D_1	HIFI032164D#1	TNXA	TNX	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	294905	299628	-	4604	1.0	0.9686706181202371	0	1
HIFI032164D_1	HIFI032164D#1	TNXB	TNX	HIFI032164D#1#h1tg000126l_0_0:607871-5767484_rc	3622089	3690284	-	68186	1.0	0.9987832588140438	7	1
HIFI032164D_1	HIFI032164D#1	TNXB	TNX	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	294903	363095	-	68186	1.0	0.9985194523439561	0	1
HIFI032164D_1	HIFI032164D#1	WHR1B	WHR1	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	234284	234802	+	518	1.0	0.9980694980694981	0	1
HIFI032164D_1	HIFI032164D#1	WHR1B	WHR1	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	267022	267540	+	518	1.0	0.9980694980694981	0	1
HIFI032164D_1	HIFI032164D#1	WHR1B	WHR1	HIFI032164D#1#h1tg000126l_0_0:607871-5767484_rc	3600579	3601097	+	518	1.0	0.9961389961389961	0	1
HIFI032164D_1	HIFI032164D#1	WHR1B	WHR1	HIFI032164D#1#h1tg000126l_0_0:607871-5767484_rc	3567843	3568361	+	518	1.0	0.9942084942084942	0	1
HIFI032164D_1	HIFI032164D#1	WHR1B	WHR1	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc	201546	202064	+	518	1.0	0.9942084942084942	0	1
HIFI032164D_2	HIFI032164D#2	WHR1	WHR1	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	192191	202464	+	10272	1.0	0.9990266692622153	60	1
HIFI032164D_2	HIFI032164D#2	CYP21A1P	CYP21	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	259391	262665	+	3274	1.0	0.998167379352474	0	1
HIFI032164D_2	HIFI032164D#2	CYP21A1P	CYP21	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	226653	229927	+	3274	1.0	0.998167379352474	0	1
HIFI032164D_2	HIFI032164D#2	CYP21A1P	CYP21	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	292126	295398	+	3274	1.0	0.9777642400243679	0	1
HIFI032164D_2	HIFI032164D#2	CYP21A2	CYP21	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	292171	295398	+	3230	1.0	0.9962848297213622	60	1
HIFI032164D_2	HIFI032164D#2	CYP21A2	CYP21	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	259441	262665	+	3230	0.9984520123839009	0.9780389730900093	0	1
HIFI032164D_2	HIFI032164D#2	CYP21A2	CYP21	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	226703	229927	+	3230	0.9984520123839009	0.9780389730900093	0	1
HIFI032164D_2	HIFI032164D#2	TNXA	TNX	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	229437	234041	-	4604	1.0	0.9978279756733276	0	1
HIFI032164D_2	HIFI032164D#2	TNXA	TNX	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	262175	266779	-	4604	1.0	0.9978279756733276	0	1
HIFI032164D_2	HIFI032164D#2	TNXA	TNX	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	294908	299631	-	4604	1.0	0.9686706181202371	0	1
HIFI032164D_2	HIFI032164D#2	TNXB	TNX	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	294906	363087	-	68186	1.0	0.9987537570559343	60	1
HIFI032164D_2	HIFI032164D#2	WHR1B	WHR1	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	234287	234805	+	518	1.0	0.9980694980694981	0	1
HIFI032164D_2	HIFI032164D#2	WHR1B	WHR1	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	267025	267543	+	518	1.0	0.9980694980694981	0	1
HIFI032164D_2	HIFI032164D#2	WHR1B	WHR1	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc	201549	202067	+	518	1.0	0.9942084942084942	0	1
HIFI032167D_1	HIFI032167D#1	WHR1	WHR1	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3558060	3568331	+	10272	1.0	0.9989292319672929	60	1
HIFI032167D_1	HIFI032167D#1	CYP21A1P	CYP21	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3625258	3628532	+	3274	1.0	0.9987782529016493	0	1
HIFI032167D_1	HIFI032167D#1	CYP21A1P	CYP21	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3592520	3595794	+	3274	1.0	0.9987782529016493	0	1
HIFI032167D_1	HIFI032167D#1	CYP21A1P	CYP21	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3651625	3654899	+	3274	1.0	0.9768433881779403	0	1
HIFI032167D_1	HIFI032167D#1	CYP21A2	CYP21	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3651670	3654899	+	3230	1.0	0.9981424148606811	60	1
HIFI032167D_1	HIFI032167D#1	CYP21A2	CYP21	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3625308	3628532	+	3230	0.9984520123839009	0.9780389730900093	0	1
HIFI032167D_1	HIFI032167D#1	CYP21A2	CYP21	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3592570	3595794	+	3230	0.9984520123839009	0.9780389730900093	0	1
HIFI032167D_1	HIFI032167D#1	TNXA	TNX	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3628042	3632646	-	4604	1.0	0.9963075586446568	4	1
HIFI032167D_1	HIFI032167D#1	TNXA	TNX	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3595304	3599908	-	4604	1.0	0.9960903562119896	0	1
HIFI032167D_1	HIFI032167D#1	TNXA	TNX	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3654409	3659132	-	4604	1.0	0.9699407281964437	0	1
HIFI032167D_1	HIFI032167D#1	TNXB	TNX	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3654407	3722578	-	68186	1.0	0.9993547535598539	60	1
HIFI032167D_1	HIFI032167D#1	WHR1B	WHR1	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3600154	3600672	+	518	1.0	0.9980694980694981	0	1
HIFI032167D_1	HIFI032167D#1	WHR1B	WHR1	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3632892	3633410	+	518	1.0	0.9980694980694981	0	1
HIFI032167D_1	HIFI032167D#1	WHR1B	WHR1	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc	3567416	3567934	+	518	1.0	0.9922779922779923	0	1
HIFI032167D_2	HIFI032167D#2	WHR1	WHR1	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3154042	3164313	+	10272	1.0	0.9989292319672929	60	1
HIFI032167D_2	HIFI032167D#2	CYP21A1P	CYP21	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3188502	3191776	+	3274	1.0	0.9987782529016493	0	1
HIFI032167D_2	HIFI032167D#2	CYP21A1P	CYP21	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3221240	3224514	+	3274	1.0	0.9987782529016493	0	1
HIFI032167D_2	HIFI032167D#2	CYP21A1P	CYP21	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3247607	3250881	+	3274	1.0	0.9768433881779403	0	1
HIFI032167D_2	HIFI032167D#2	CYP21A2	CYP21	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3247652	3250881	+	3230	1.0	0.9981424148606811	60	1
HIFI032167D_2	HIFI032167D#2	CYP21A2	CYP21	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3188552	3191776	+	3230	0.9984520123839009	0.9780389730900093	0	1
HIFI032167D_2	HIFI032167D#2	CYP21A2	CYP21	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3221290	3224514	+	3230	0.9984520123839009	0.9780389730900093	0	1
HIFI032167D_2	HIFI032167D#2	TNXA	TNX	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3224024	3228628	-	4604	1.0	0.9963075586446568	4	1
HIFI032167D_2	HIFI032167D#2	TNXA	TNX	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3191286	3195890	-	4604	1.0	0.9960903562119896	0	1
HIFI032167D_2	HIFI032167D#2	TNXA	TNX	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3250391	3255114	-	4604	1.0	0.9699407281964437	0	1
HIFI032167D_2	HIFI032167D#2	TNXB	TNX	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3250389	3318560	-	68186	1.0	0.9993547535598539	60	1
HIFI032167D_2	HIFI032167D#2	WHR1B	WHR1	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3228874	3229392	+	518	1.0	0.9980694980694981	0	1
HIFI032167D_2	HIFI032167D#2	WHR1B	WHR1	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3196136	3196654	+	518	1.0	0.9980694980694981	0	1
HIFI032167D_2	HIFI032167D#2	WHR1B	WHR1	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc	3163398	3163916	+	518	1.0	0.9922779922779923	0	1
HIFI032182D_1	HIFI032182D#1	WHR1	WHR1	HIFI032182D#1#h1tg000062l_0_0:608743-5774270_rc	3561559	3571830	+	10272	1.0	0.9999026479750779	60	1
HIFI032182D_1	HIFI032182D#1	CYP21A1P	CYP21	HIFI032182D#1#h1tg000062l_0_0:608743-5774270_rc	3596020	3599293	+	3274	1.0	0.9972510690287111	60	1
HIFI032182D_1	HIFI032182D#1	CYP21A1P	CYP21	HIFI032182D#1#h1tg000062l_0_0:608743-5774270_rc	3622381	3625655	+	3274	1.0	0.9771480804387569	0	1
HIFI032182D_1	HIFI032182D#1	CYP21A2	CYP21	HIFI032182D#1#h1tg000062l_0_0:608743-5774270_rc	3622426	3625655	+	3230	1.0	0.9984520123839009	60	1
HIFI032182D_1	HIFI032182D#1	CYP21A2	CYP21	HIFI032182D#1#h1tg000062l_0_0:608743-5774270_rc	3596065	3599293	+	3230	1.0	0.9780728844966028	0	1
HIFI032182D_1	HIFI032182D#1	TNXA	TNX	HIFI032182D#1#h1tg000062l_0_0:608743-5774270_rc	3598803	3603407	-	4604	1.0	0.9978279756733276	60	1
HIFI032182D_1	HIFI032182D#1	TNXA	TNX	HIFI032182D#1#h1tg000062l_0_0:608743-5774270_rc	3625165	3629888	-	4604	1.0	0.9697290431837426	0	1
HIFI032182D_1	HIFI032182D#1	TNXB	TNX	HIFI032182D#1#h1tg000062l_0_0:608743-5774270_rc	3625163	3693352	-	68186	1.0	0.9989737123755627	60	1
HIFI032182D_1	HIFI032182D#1	WHR1B	WHR1	HIFI032182D#1#h1tg000062l_0_0:608743-5774270_rc	3603653	3604171	+	518	1.0	0.9961389961389961	43	1
HIFI032182D_1	HIFI032182D#1	WHR1B	WHR1	HIFI032182D#1#h1tg000062l_0_0:608743-5774270_rc	3570915	3571433	+	518	1.0	0.9942084942084942	0	1
HIFI032182D_2	HIFI032182D#2	WHR1	WHR1	HIFI032182D#2#h2tg000020l_0_0:304162-5451064	3545113	3555379	+	10272	1.0	0.9982478341282974	60	1
HIFI032182D_2	HIFI032182D#2	CYP21A1P	CYP21	HIFI032182D#2#h2tg000020l_0_0:304162-5451064	3579567	3582840	+	3274	1.0	0.9969456322541234	60	1
HIFI032182D_2	HIFI032182D#2	CYP21A1P	CYP21	HIFI032182D#2#h2tg000020l_0_0:304162-5451064	3605933	3609208	+	3274	1.0	0.9762412427657631	0	1
HIFI032182D_2	HIFI032182D#2	CYP21A2	CYP21	HIFI032182D#2#h2tg000020l_0_0:304162-5451064	3605978	3609208	+	3230	1.0	0.9969040247678018	60	1
HIFI032182D_2	HIFI032182D#2	CYP21A2	CYP21	HIFI032182D#2#h2tg000020l_0_0:304162-5451064	3579617	3582840	+	3230	0.9984520123839009	0.9768017321373338	0	1
HIFI032182D_2	HIFI032182D#2	TNXA	TNX	HIFI032182D#2#h2tg000020l_0_0:304162-5451064	3582350	3586954	-	4604	1.0	0.9963075586446568	60	1
HIFI032182D_2	HIFI032182D#2	TNXA	TNX	HIFI032182D#2#h2tg000020l_0_0:304162-5451064	3608718	3613442	-	4604	1.0	0.9686706181202371	0	1
HIFI032182D_2	HIFI032182D#2	TNXB	TNX	HIFI032182D#2#h2tg000020l_0_0:304162-5451064	3608716	3676877	-	68186	1.0	0.9982258844918845	60	1
HIFI032182D_2	HIFI032182D#2	WHR1B	WHR1	HIFI032182D#2#h2tg000020l_0_0:304162-5451064	3587200	3587718	+	518	1.0	0.9942084942084942	0	1
HIFI032182D_2	HIFI032182D#2	WHR1B	WHR1	HIFI032182D#2#h2tg000020l_0_0:304162-5451064	3554464	3554982	+	518	1.0	0.9942084942084942	0	1
HIFI032289D_1	HIFI032289D#1	WHR1	WHR1	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3549232	3559495	+	10272	1.0	0.9979556074766355	60	1
HIFI032289D_1	HIFI032289D#1	CYP21A1P	CYP21	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3610056	3613330	+	3274	1.0	0.9969456322541234	6	1
HIFI032289D_1	HIFI032289D#1	CYP21A1P	CYP21	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3583685	3586959	+	3274	1.0	0.9966401954795358	0	1
HIFI032289D_1	HIFI032289D#1	CYP21A1P	CYP21	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3642790	3646065	+	3274	1.0	0.9780688394760889	0	1
HIFI032289D_1	HIFI032289D#1	CYP21A2	CYP21	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3642835	3646065	+	3230	1.0	0.9975232198142415	60	1
HIFI032289D_1	HIFI032289D#1	CYP21A2	CYP21	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3583735	3586959	+	3230	0.9984520123839009	0.9789669038045159	0	1
HIFI032289D_1	HIFI032289D#1	CYP21A2	CYP21	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3610106	3613330	+	3230	0.9984520123839009	0.9786575935663471	0	1
HIFI032289D_1	HIFI032289D#1	TNXA	TNX	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3612840	3617444	-	4604	1.0	0.9969591659426585	4	1
HIFI032289D_1	HIFI032289D#1	TNXA	TNX	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3586469	3591073	-	4604	1.0	0.9967419635099913	0	1
HIFI032289D_1	HIFI032289D#1	TNXA	TNX	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3645575	3650298	-	4604	1.0	0.9690939881456393	0	1
HIFI032289D_1	HIFI032289D#1	TNXB	TNX	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3645573	3713835	-	68186	1.0	0.9978761113796487	60	1
HIFI032289D_1	HIFI032289D#1	WHR1B	WHR1	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3591319	3591837	+	518	1.0	0.9961389961389961	0	1
HIFI032289D_1	HIFI032289D#1	WHR1B	WHR1	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3617690	3618208	+	518	1.0	0.9961389961389961	0	1
HIFI032289D_1	HIFI032289D#1	WHR1B	WHR1	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc	3558583	3559098	+	518	1.0	0.9884169884169884	0	1
HIFI032289D_2	HIFI032289D#2	WHR1	WHR1	HIFI032289D#2#h2tg000050l_0_0:302987-5547842	3552947	3563219	+	10272	1.0	0.9998053149031442	60	1
HIFI032289D_2	HIFI032289D#2	CYP21A1P	CYP21	HIFI032289D#2#h2tg000050l_0_0:302987-5547842	3587407	3590681	+	3274	1.0	1.0	60	1
